LANG,complexityoflanguages,RSAcostoflanguages,new_col
lang1915gen1mutoff19gen2mutoff1gen3mutoff0gen6rcoff149,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff1gen3mutoff0gen6rcoff149gen16rcoff5,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff1gen3mutoff0gen6rcoff763,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff6,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff6gen3mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff6gen3mutoff1gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff6gen3mutoff1gen4mutoff0gen8rcoff260,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff6gen3mutoff1gen4rcoff547,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff6gen5rcoff61,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff7,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff7gen3mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff7gen3mutoff1gen11rcoff111,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff7gen3mutoff1gen5rcoff34,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff7gen3mutoff1gen6rcoff12,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff7gen3mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff7gen3mutoff2gen4rcoff29,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff7gen3mutoff2gen4rcoff29gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff7gen3mutoff2gen4rcoff29gen5mutoff0gen7rcoff396,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff7gen3rcoff20,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff7gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff7gen7rcoff309,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff7gen7rcoff309gen8rcoff167,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff7gen7rcoff92,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen2mutoff7gen7rcoff92gen15rcoff88,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen3mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen3mutoff1gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen3mutoff1gen4mutoff0gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen3mutoff1gen4rcoff389,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen3mutoff1gen4rcoff389gen6rcoff466,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen3mutoff1gen4rcoff389gen6rcoff466gen11rcoff141,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen3mutoff1gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen3mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen4mutoff0gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff19gen4mutoff0gen5mutoff0gen12rcoff191,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff27,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff27gen2mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff27gen2mutoff0gen3mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff27gen2mutoff0gen3mutoff2gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff27gen2mutoff7,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff27gen2mutoff7gen3mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff27gen2mutoff7gen6rcoff546,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff27gen2mutoff7gen6rcoff628,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff27gen2mutoff7gen7rcoff633,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff27gen2mutoff9,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff27gen2mutoff9gen10rcoff150,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff27gen2mutoff9gen3mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff27gen2mutoff9gen3mutoff1gen6rcoff356,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff27gen2mutoff9gen3mutoff1gen6rcoff356gen8rcoff165,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff27gen6rcoff592,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff27gen6rcoff592gen10rcoff42,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff3,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff35,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff35gen2mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff35gen2mutoff0gen4rcoff437,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff35gen2mutoff0gen4rcoff437gen10rcoff118,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff35gen2mutoff0gen4rcoff437gen6rcoff827,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff35gen2mutoff0gen4rcoff437gen6rcoff827gen8rcoff418,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff35gen2mutoff0gen4rcoff437gen6rcoff827gen9rcoff185,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff35gen2mutoff0gen4rcoff437gen7rcoff531,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff35gen2mutoff9,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff35gen2mutoff9gen12rcoff198,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff35gen3mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff35gen3mutoff1gen4rcoff466,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff35gen3mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff35gen3mutoff2gen12rcoff151,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff35gen3mutoff2gen12rcoff151gen15rcoff38,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff35gen3mutoff2gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff3gen14rcoff39,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff3gen14rcoff39gen21rcoff3,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff3gen2mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff3gen2mutoff2gen10rcoff218,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff3gen6rcoff392,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff42,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff42gen2mutoff6,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff42gen2mutoff6gen3mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff42gen2mutoff6gen3mutoff2gen8rcoff13,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff42gen2mutoff8,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff42gen2mutoff8gen7rcoff59,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff42gen3mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff44,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff44gen2mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff44gen2mutoff2gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff44gen2mutoff2gen5mutoff0gen6rcoff121,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen2mutoff10,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen2mutoff10gen3mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen2mutoff10gen3mutoff2gen8rcoff36,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen2mutoff10gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen2mutoff10gen4mutoff0gen8rcoff422,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen2mutoff5,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen2mutoff5gen3mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen2mutoff5gen3mutoff1gen4rcoff12,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen2mutoff5gen3mutoff1gen4rcoff12gen11rcoff167,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen2mutoff5gen3mutoff1gen4rcoff12gen11rcoff167gen13rcoff100,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen2mutoff5gen3mutoff1gen4rcoff12gen6rcoff243,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen2mutoff5gen3mutoff1gen4rcoff12gen6rcoff243gen10rcoff208,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen2mutoff5gen3mutoff1gen4rcoff12gen6rcoff854,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen2mutoff5gen3mutoff1gen8rcoff10,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen2mutoff5gen3mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen2mutoff5gen3rcoff101,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen2mutoff5gen7rcoff225,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen2mutoff8,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen2mutoff8gen4rcoff72,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen2mutoff8gen4rcoff72gen6rcoff281,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen2mutoff8gen6rcoff672,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen2mutoff8gen6rcoff672gen12rcoff62,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen2mutoff8gen6rcoff672gen9rcoff167,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen2mutoff8gen9rcoff137,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen4rcoff215,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff47gen5mutoff0gen9rcoff109,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff54,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff54gen12rcoff205,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff54gen2mutoff10,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff54gen2mutoff10gen4rcoff534,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff54gen2mutoff10gen6rcoff115,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff54gen2mutoff6,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff54gen2mutoff6gen10rcoff175,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff54gen2mutoff6gen10rcoff175gen12rcoff125,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff54gen2mutoff6gen6rcoff284,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff54gen2mutoff8,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff54gen2mutoff8gen3mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff54gen2mutoff8gen3mutoff2gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff54gen2mutoff8gen3mutoff2gen5mutoff0gen13rcoff167,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff54gen2mutoff8gen3mutoff2gen5mutoff0gen13rcoff18,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff54gen2mutoff8gen8rcoff97,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff54gen2mutoff8gen8rcoff97gen10rcoff199,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff54gen3mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff54gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff55,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff55gen12rcoff119,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff55gen2mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff55gen2mutoff1gen3mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff55gen2mutoff1gen3mutoff1gen12rcoff102,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff55gen2mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff55gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff55gen5mutoff0gen6rcoff810,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff55gen5mutoff0gen6rcoff810gen12rcoff46,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen2mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen2mutoff2gen15rcoff6,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen2mutoff2gen7rcoff384,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen2mutoff3,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen2mutoff4gen3mutoff2gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen2mutoff6,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen2mutoff6gen11rcoff16,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen2mutoff6gen11rcoff16gen18rcoff9,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen2mutoff6gen17rcoff41,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen2mutoff6gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen2mutoff6gen5mutoff0gen6rcoff412,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen2mutoff6gen5mutoff0gen9rcoff95,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen2rcoff31,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen2rcoff31gen6rcoff37,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen2rcoff31gen6rcoff37gen14rcoff30,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen2rcoff31gen6rcoff37gen7rcoff111,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen2rcoff31gen6rcoff388,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen3mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen3mutoff0gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen3mutoff0gen4mutoff0gen26rcoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen3mutoff0gen4mutoff0gen7rcoff216,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen3mutoff0gen4mutoff0gen7rcoff216gen8rcoff44,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen4rcoff553,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen6rcoff800,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff67gen6rcoff800gen8rcoff27,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff69,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff69gen13rcoff147,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff69gen2mutoff5,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff69gen2mutoff5gen6rcoff489,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff69gen2mutoff5gen6rcoff489gen7rcoff263,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff69gen2mutoff9,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff69gen7rcoff67,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff77,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff77gen3mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff77gen3mutoff2gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff77gen3mutoff2gen8rcoff277,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff96,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff96gen11rcoff110,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff96gen13rcoff160,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff96gen2mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff96gen2mutoff1gen3mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff96gen2mutoff4,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff96gen2mutoff4gen3mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff96gen2mutoff4gen3mutoff1gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff96gen2mutoff4gen3mutoff1gen5mutoff0gen12rcoff29,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff96gen4rcoff358,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff96gen4rcoff358gen10rcoff240,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff96gen4rcoff358gen6rcoff600,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1mutoff96gen4rcoff358gen6rcoff600gen14rcoff94,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1rcoff5,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1rcoff5gen2mutoff3,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1rcoff5gen2mutoff3gen3mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1rcoff5gen2mutoff3gen3mutoff0gen6rcoff78,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1rcoff5gen2mutoff3gen6rcoff559,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1rcoff5gen2mutoff3gen6rcoff559gen8rcoff57,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1rcoff5gen2mutoff7,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1rcoff5gen2mutoff7gen11rcoff165,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1rcoff5gen2mutoff7gen3mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1rcoff5gen2mutoff7gen3mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1rcoff5gen2mutoff7gen3mutoff2gen7rcoff457,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1rcoff5gen2mutoff7gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1rcoff5gen2mutoff7gen5mutoff0gen6rcoff391,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1rcoff5gen2mutoff7gen5mutoff0gen8rcoff432,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1rcoff5gen4rcoff200,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen1rcoff5gen5rcoff60,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen2mutoff7,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen2rcoff19,1,4.026879252055598,"(4.026879252055598, 1)"
lang1915gen3mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen2mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen2mutoff0gen3mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen2mutoff0gen3mutoff0gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen2mutoff0gen3mutoff0gen6rcoff320,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen2mutoff0gen3mutoff0gen9rcoff151,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen2mutoff10gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen2mutoff10gen4mutoff0gen18rcoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen2mutoff10gen4mutoff0gen7rcoff206,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen2mutoff10gen4rcoff442gen6rcoff120gen8rcoff78,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen2mutoff10gen4rcoff544,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen2mutoff10gen4rcoff544gen7rcoff97,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen2mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen2mutoff2gen4rcoff533,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen2mutoff5gen4rcoff263,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen2mutoff5gen7rcoff325,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen3mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen3mutoff2gen4mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen3mutoff2gen4mutoff0gen7rcoff198,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen3mutoff2gen4mutoff0gen7rcoff198gen9rcoff340,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen3mutoff2gen4rcoff142,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen3mutoff2gen4rcoff142gen10rcoff128,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen3mutoff2gen4rcoff142gen10rcoff128gen12rcoff22,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen3mutoff2gen4rcoff527,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen3mutoff2gen5mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen3mutoff2gen5mutoff0gen6rcoff358,1,4.026879252055598,"(4.026879252055598, 1)"
lang240gen1mutoff123gen3mutoff2gen5mutoff0gen8rcoff424,1,4.026879252055598,"(4.026879252055598, 1)"
lang309,1,4.026879252055598,"(4.026879252055598, 1)"
lang309gen11rcoff161,1,4.026879252055598,"(4.026879252055598, 1)"
lang309gen1mutoff106,1,4.026879252055598,"(4.026879252055598, 1)"
lang309gen1mutoff106gen2mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang309gen1mutoff106gen2mutoff1gen6rcoff47,1,4.026879252055598,"(4.026879252055598, 1)"
lang309gen1mutoff106gen2mutoff6gen3rcoff36,1,4.026879252055598,"(4.026879252055598, 1)"
lang309gen1mutoff106gen2mutoff9,1,4.026879252055598,"(4.026879252055598, 1)"
lang309gen1mutoff106gen2mutoff9gen3mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang309gen1mutoff106gen2mutoff9gen6rcoff769,1,4.026879252055598,"(4.026879252055598, 1)"
lang309gen1mutoff106gen2mutoff9gen7rcoff321,1,4.026879252055598,"(4.026879252055598, 1)"
lang309gen1mutoff106gen2mutoff9gen7rcoff321gen10rcoff74,1,4.026879252055598,"(4.026879252055598, 1)"
lang309gen1mutoff106gen3mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang309gen1mutoff106gen3mutoff2gen11rcoff69,1,4.026879252055598,"(4.026879252055598, 1)"
lang309gen1mutoff108,1,4.026879252055598,"(4.026879252055598, 1)"
lang309gen1mutoff108gen2mutoff9,1,4.026879252055598,"(4.026879252055598, 1)"
lang309gen1mutoff108gen2mutoff9gen3mutoff0,1,4.026879252055598,"(4.026879252055598, 1)"
lang309gen1mutoff108gen2mutoff9gen3mutoff0gen6rcoff60,1,4.026879252055598,"(4.026879252055598, 1)"
lang309gen1mutoff108gen2mutoff9gen3mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang309gen1mutoff108gen2mutoff9gen3mutoff1gen8rcoff155,1,4.026879252055598,"(4.026879252055598, 1)"
lang309gen1mutoff108gen3mutoff1,1,4.026879252055598,"(4.026879252055598, 1)"
lang309gen1mutoff108gen3mutoff1gen14rcoff43,1,4.026879252055598,"(4.026879252055598, 1)"
lang309gen1mutoff108gen3mutoff2,1,4.026879252055598,"(4.026879252055598, 1)"
lang309gen1mutoff108gen4rcoff445,1,4.026879252055598,"(4.026879252055598, 1)"
lang309gen1mutoff108gen4rcoff445gen6rcoff236,1,4.026879252055598,"(4.026879252055598, 1)"
