"LANG","complexityoflanguages","costoflanguages","RSAcostoflanguages","type","minimal"
"fl3380",6,3.05732484076433,3.05732484076433,"Haspel-ok",1.66463174314587
"fl3381",11,2.87964004499438,2.08123326522455,"Haspel-ok",1.81156089690619
"fl3382",12,2.0937840785169,1.63566496700872,"Haspel-ok",1.0577303177636
"fl3383",7,4.42396313364055,3.25868737938139,"Haspel-ok",3.12954876265719
"fl3384",4,3.47826086956522,3.30206378986867,"Haspel-ok",1.67959216618392
"fl3385",11,2.38805970149254,2.08281483215629,"Haspel-ok",1.32018141225622
"fl3386",13,2.69410664172124,2.23214826857897,"Haspel-ok",1.68458327166356
"fl3387",14,2.58018276294571,2.04452126359168,"Haspel-ok",1.59366385927747
"fl3388",8,2.74089935760171,2.26767221193718,"Haspel-ok",1.5292886936951
"fl3389",6,4.91048593350384,3.17131531016749,"Haspel-ok",3.50254015235993
"fl339",8,2.52520824199912,1.67019016018982,"Haspel-ok",1.31407181073204
"fl3390",12,2.60751471253961,2.23417334113607,"Haspel-ok",1.57114056338229
"fl3391",3,8.64864864864865,7.94630872483221,"Haspel-ok",2.4739275631812
"fl3392",9,1.75824175824176,1.38634506466793,"Haspel-ok",0.606672431209015
"fl3393",14,2.86552907815532,2.51882860531121,"Haspel-ok",1.87882947267141
"fl3394",14,3.27294422925762,2.60585431134002,"Haspel-ok",2.28606478062015
"fl3395",10,2.4675139226046,2.08196770002014,"Haspel-ok",1.3615797553499
"fl3396",17,2.63053737250723,2.03618941353549,"Haspel-ok",1.69627564897265
"fl3397",14,2.34178072909608,1.86461829112719,"Haspel-ok",1.35544537420092
"fl3398",8,3,2.25553784489872,"Haspel-ok",1.78782370147853
"fl3399",15,2.48425774174071,2.05130872881497,"Haspel-ok",1.51732617784758
"fl34",23,2.97607770869573,2.14919661476033,"Haspel-ok",2.10637844886159
"fl340",12,3.63215974776669,2.90503826581228,"Haspel-ok",2.59540832167024
"fl3400",6,2.10834553440703,1.92399319342031,"Haspel-ok",0.722504440373977
"fl3401",12,1.6943668186498,1.38165908043575,"Haspel-ok",0.658706089055509
"fl3402",7,3,2.22439092553398,"Haspel-ok",1.71133677867425
"fl3403",14,3.12548044313814,2.74205762998829,"Haspel-ok",2.13865817831509
"fl3404",5,2.42322254943206,2.21193687146044,"Haspel-ok",0.89126720326095
"fl3405",17,2.80142016438889,2.39046220115817,"Haspel-ok",1.86715736971865
"fl3406",17,2.4710071356051,1.93060581933219,"Haspel-ok",1.53674662704766
"fl3407",13,3.00940438871473,2.71001940569283,"Haspel-ok",1.99979266539619
"fl3408",4,4.472049689441,3.67597393331114,"Haspel-ok",2.5958942355565
"fl3409",20,2.42519508224331,2.25011740191784,"Haspel-ok",1.52829104832187
"fl341",1,12.3076923076923,12.3076923076923,"Haspel-ok",0.643098046343997
"fl3410",14,2.60221368872826,2.51476414674772,"Haspel-ok",1.6156785604562
"fl3411",13,2.21851328797022,1.62168122053666,"Haspel-ok",1.20903224220132
