"LANG","syn_index","cov_index","type"
"fl6707",2,6,"Not Haspel-ok"
"fl6709",21,6,"Not Haspel-ok"
"fl6710",0,3,"Not Haspel-ok"
"fl6711",2,4,"Not Haspel-ok"
"fl6712",0,2,"Not Haspel-ok"
"fl6714",4,5,"Not Haspel-ok"
"fl6716",14,6,"Not Haspel-ok"
"fl6718",1,4,"Not Haspel-ok"
"fl6719",0,3,"Not Haspel-ok"
"fl6720",1,4,"Not Haspel-ok"
"fl6722",14,6,"Not Haspel-ok"
"fl6723",0,1,"Not Haspel-ok"
"fl6725",3,5,"Not Haspel-ok"
"fl6726",15,6,"Not Haspel-ok"
"fl6728",19,6,"Not Haspel-ok"
"fl6731",12,5,"Not Haspel-ok"
"fl6733",19,6,"Not Haspel-ok"
"fl6734",16,6,"Not Haspel-ok"
"fl6735",2,4,"Not Haspel-ok"
"fl6738",17,6,"Not Haspel-ok"
"fl6739",0,5,"Not Haspel-ok"
"fl6740",0,3,"Not Haspel-ok"
"fl6742",2,4,"Not Haspel-ok"
"fl6743",1,5,"Not Haspel-ok"
"fl6744",0,3,"Not Haspel-ok"
"fl6745",0,3,"Not Haspel-ok"
"fl6746",0,3,"Not Haspel-ok"
"fl6747",2,3,"Not Haspel-ok"
"fl6748",16,6,"Not Haspel-ok"
"fl6749",3,6,"Not Haspel-ok"
"fl6753",14,6,"Not Haspel-ok"
"fl6754",0,4,"Not Haspel-ok"
"fl6755",1,4,"Not Haspel-ok"
"fl6757",3,6,"Not Haspel-ok"
"fl6758",5,5,"Not Haspel-ok"
"fl6760",0,5,"Not Haspel-ok"
"fl6761",4,6,"Not Haspel-ok"
"fl6762",17,6,"Not Haspel-ok"
"fl6763",0,4,"Not Haspel-ok"
"fl6764",2,4,"Not Haspel-ok"
"fl6765",12,5,"Not Haspel-ok"
"fl6766",9,5,"Not Haspel-ok"
"fl6767",0,4,"Not Haspel-ok"
"fl6768",0,3,"Not Haspel-ok"
"fl6769",14,6,"Not Haspel-ok"
"fl6770",4,6,"Not Haspel-ok"
"fl6772",8,5,"Not Haspel-ok"
"fl6773",4,6,"Not Haspel-ok"
"fl6774",4,6,"Not Haspel-ok"
"fl6778",0,4,"Not Haspel-ok"
"fl6779",20,6,"Not Haspel-ok"
"fl6781",2,6,"Not Haspel-ok"
"fl6783",10,5,"Not Haspel-ok"
"fl6785",16,6,"Not Haspel-ok"
"fl6788",17,6,"Not Haspel-ok"
"fl6790",2,5,"Not Haspel-ok"
"fl6792",10,5,"Not Haspel-ok"
"fl6793",1,5,"Not Haspel-ok"
"fl6795",3,5,"Not Haspel-ok"
"fl6796",4,5,"Not Haspel-ok"
"fl6797",9,5,"Not Haspel-ok"
"fl6800",1,5,"Not Haspel-ok"
"fl6801",21,6,"Not Haspel-ok"
"fl6803",15,6,"Not Haspel-ok"
"fl6804",17,6,"Not Haspel-ok"
"fl6806",10,5,"Not Haspel-ok"
"fl6808",4,5,"Not Haspel-ok"
"fl6809",0,2,"Not Haspel-ok"
"fl6810",10,5,"Not Haspel-ok"
"fl6811",17,6,"Not Haspel-ok"
"fl6812",1,5,"Not Haspel-ok"
"fl6813",7,5,"Not Haspel-ok"
"fl6816",6,5,"Not Haspel-ok"
"fl6817",4,6,"Not Haspel-ok"
"fl6818",3,5,"Not Haspel-ok"
"fl6820",0,4,"Not Haspel-ok"
"fl6821",2,4,"Not Haspel-ok"
"fl6822",0,4,"Not Haspel-ok"
"fl6823",1,4,"Not Haspel-ok"
"fl6824",4,5,"Not Haspel-ok"
"fl6825",0,4,"Not Haspel-ok"
"fl6827",14,6,"Not Haspel-ok"
"fl6829",17,6,"Not Haspel-ok"
"fl6831",14,6,"Not Haspel-ok"
"fl6833",1,4,"Not Haspel-ok"
"fl6834",1,4,"Not Haspel-ok"
"fl6839",8,5,"Not Haspel-ok"
"fl6843",3,6,"Not Haspel-ok"
"fl6844",2,5,"Not Haspel-ok"
"fl6845",4,5,"Not Haspel-ok"
"fl6846",0,4,"Not Haspel-ok"
"fl6847",4,4,"Not Haspel-ok"
"fl6849",14,6,"Not Haspel-ok"
"fl6853",3,5,"Not Haspel-ok"
"fl6854",1,4,"Not Haspel-ok"
"fl6857",14,6,"Not Haspel-ok"
"fl6858",1,4,"Not Haspel-ok"
"fl6859",2,5,"Not Haspel-ok"
"fl6860",12,5,"Not Haspel-ok"
"fl6861",6,5,"Not Haspel-ok"
"fl6862",2,4,"Not Haspel-ok"
"fl6863",0,3,"Not Haspel-ok"
"fl6866",0,4,"Not Haspel-ok"
"fl6868",21,6,"Not Haspel-ok"
"fl6869",14,6,"Not Haspel-ok"
"fl6870",14,6,"Not Haspel-ok"
"fl6873",4,6,"Not Haspel-ok"
"fl6874",2,3,"Not Haspel-ok"
"fl6875",17,6,"Not Haspel-ok"
"fl6877",0,3,"Not Haspel-ok"
"fl6878",7,5,"Not Haspel-ok"
"fl6880",5,5,"Not Haspel-ok"
"fl6881",16,6,"Not Haspel-ok"
"fl6883",3,5,"Not Haspel-ok"
"fl6884",3,6,"Not Haspel-ok"
"fl6885",5,5,"Not Haspel-ok"
"fl6887",1,5,"Not Haspel-ok"
"fl6888",14,6,"Not Haspel-ok"
"fl6889",3,6,"Not Haspel-ok"
"fl6891",0,4,"Not Haspel-ok"
"fl6893",4,6,"Not Haspel-ok"
"fl6894",14,6,"Not Haspel-ok"
"fl6895",2,4,"Not Haspel-ok"
"fl6897",1,4,"Not Haspel-ok"
"fl6898",16,6,"Not Haspel-ok"
"fl6899",4,6,"Not Haspel-ok"
"fl6901",4,5,"Not Haspel-ok"
"fl6902",15,6,"Not Haspel-ok"
"fl6903",19,6,"Not Haspel-ok"
"fl6904",0,2,"Not Haspel-ok"
"fl6908",0,2,"Not Haspel-ok"
"fl6909",19,6,"Not Haspel-ok"
"fl6911",3,5,"Not Haspel-ok"
"fl6913",6,5,"Not Haspel-ok"
"fl6917",0,2,"Not Haspel-ok"
"fl6918",16,6,"Not Haspel-ok"
"fl6921",17,6,"Not Haspel-ok"
"fl6923",0,3,"Not Haspel-ok"
"fl6925",3,4,"Not Haspel-ok"
"fl6926",0,4,"Not Haspel-ok"
"fl6927",21,6,"Not Haspel-ok"
"fl6932",14,6,"Not Haspel-ok"
"fl6933",3,4,"Not Haspel-ok"
"fl6934",15,6,"Not Haspel-ok"
"fl6935",0,3,"Not Haspel-ok"
"fl6936",6,5,"Not Haspel-ok"
"fl6937",0,3,"Not Haspel-ok"
"fl6938",3,5,"Not Haspel-ok"
"fl6940",1,2,"Not Haspel-ok"
"fl6943",3,5,"Not Haspel-ok"
"fl6945",1,3,"Not Haspel-ok"
"fl6948",0,1,"Not Haspel-ok"
"fl6950",14,6,"Not Haspel-ok"
"fl6951",15,6,"Not Haspel-ok"
"fl6952",19,5,"Not Haspel-ok"
"fl6953",17,6,"Not Haspel-ok"
"fl6954",0,3,"Not Haspel-ok"
"fl6956",0,2,"Not Haspel-ok"
"fl6957",3,3,"Not Haspel-ok"
"fl6959",16,6,"Not Haspel-ok"
"fl6960",2,6,"Not Haspel-ok"
"fl6962",6,4,"Not Haspel-ok"
"fl6964",7,5,"Not Haspel-ok"
"fl6965",4,6,"Not Haspel-ok"
"fl6966",0,2,"Not Haspel-ok"
"fl6968",2,6,"Not Haspel-ok"
"fl6969",0,2,"Not Haspel-ok"
"fl6970",2,3,"Not Haspel-ok"
"fl6973",2,5,"Not Haspel-ok"
"fl6975",2,5,"Not Haspel-ok"
"fl6976",0,2,"Not Haspel-ok"
"fl6977",15,6,"Not Haspel-ok"
"fl6978",0,5,"Not Haspel-ok"
"fl6979",0,3,"Not Haspel-ok"
"fl6980",5,5,"Not Haspel-ok"
"fl6990",1,5,"Not Haspel-ok"
"fl6991",16,6,"Not Haspel-ok"
"fl6992",15,6,"Not Haspel-ok"
"fl6993",5,5,"Not Haspel-ok"
"fl6994",0,2,"Not Haspel-ok"
"fl6996",2,4,"Not Haspel-ok"
"fl6997",2,6,"Not Haspel-ok"
"fl6998",0,4,"Not Haspel-ok"
"fl6999",16,6,"Not Haspel-ok"
"fl7000",15,6,"Not Haspel-ok"
"fl7003",21,6,"Not Haspel-ok"
"fl7004",5,5,"Not Haspel-ok"
"fl7006",10,5,"Not Haspel-ok"
"fl7007",1,3,"Not Haspel-ok"
"fl7009",0,3,"Not Haspel-ok"
"fl7011",6,5,"Not Haspel-ok"
"fl7013",4,6,"Not Haspel-ok"
"fl7015",20,6,"Not Haspel-ok"
"fl7016",2,5,"Not Haspel-ok"
"fl7018",1,4,"Not Haspel-ok"
"fl7019",17,6,"Not Haspel-ok"
"fl7021",3,5,"Not Haspel-ok"
"fl7022",17,6,"Not Haspel-ok"
"fl7024",0,4,"Not Haspel-ok"
"fl7026",9,5,"Not Haspel-ok"
"fl7027",17,6,"Not Haspel-ok"
"fl7028",2,4,"Not Haspel-ok"
"fl7029",16,6,"Not Haspel-ok"
"fl7030",15,6,"Not Haspel-ok"
"fl7031",2,6,"Not Haspel-ok"
"fl7033",0,2,"Not Haspel-ok"
"fl7035",8,5,"Not Haspel-ok"
"fl7038",3,5,"Not Haspel-ok"
"fl7039",17,6,"Not Haspel-ok"
"fl7040",15,6,"Not Haspel-ok"
"fl7044",2,4,"Not Haspel-ok"
"fl7047",11,5,"Not Haspel-ok"
"fl7048",15,6,"Not Haspel-ok"
"fl7049",5,5,"Not Haspel-ok"
"fl7050",14,6,"Not Haspel-ok"
"fl7051",15,6,"Not Haspel-ok"
"fl7053",17,6,"Not Haspel-ok"
"fl7054",1,3,"Not Haspel-ok"
"fl7055",2,6,"Not Haspel-ok"
"fl7057",15,6,"Not Haspel-ok"
"fl7061",0,4,"Not Haspel-ok"
"fl7062",1,5,"Not Haspel-ok"
"fl7063",2,5,"Not Haspel-ok"
"fl7064",5,3,"Not Haspel-ok"
"fl7066",15,6,"Not Haspel-ok"
"fl7069",2,5,"Not Haspel-ok"
"fl7070",0,2,"Not Haspel-ok"
"fl7072",16,6,"Not Haspel-ok"
"fl7073",20,6,"Not Haspel-ok"
"fl7074",2,5,"Not Haspel-ok"
"fl7075",3,4,"Not Haspel-ok"
"fl7076",5,5,"Not Haspel-ok"
"fl7078",4,6,"Not Haspel-ok"
"fl7079",4,6,"Not Haspel-ok"
"fl7082",21,6,"Not Haspel-ok"
"fl7083",14,6,"Not Haspel-ok"
"fl7084",2,5,"Not Haspel-ok"
"fl7087",1,5,"Not Haspel-ok"
"fl7089",17,6,"Not Haspel-ok"
"fl7090",5,5,"Not Haspel-ok"
"fl7091",8,5,"Not Haspel-ok"
"fl7092",2,5,"Not Haspel-ok"
"fl7093",14,6,"Not Haspel-ok"
"fl7094",2,4,"Not Haspel-ok"
"fl7096",6,5,"Not Haspel-ok"
"fl7097",2,5,"Not Haspel-ok"
"fl7098",0,4,"Not Haspel-ok"
"fl7101",1,5,"Not Haspel-ok"
"fl7102",0,2,"Not Haspel-ok"
"fl7103",3,6,"Not Haspel-ok"
"fl7105",15,6,"Not Haspel-ok"
"fl7107",0,3,"Not Haspel-ok"
"fl7110",2,5,"Not Haspel-ok"
"fl7111",0,2,"Not Haspel-ok"
"fl7112",1,5,"Not Haspel-ok"
"fl7116",17,6,"Not Haspel-ok"
"fl7117",14,6,"Not Haspel-ok"
"fl7119",5,5,"Not Haspel-ok"
"fl7120",0,2,"Not Haspel-ok"
"fl7121",17,6,"Not Haspel-ok"
"fl7124",0,4,"Not Haspel-ok"
"fl7126",6,5,"Not Haspel-ok"
"fl7128",15,6,"Not Haspel-ok"
"fl7129",0,4,"Not Haspel-ok"
"fl7138",0,4,"Not Haspel-ok"
"fl7139",2,4,"Not Haspel-ok"
"fl7140",0,5,"Not Haspel-ok"
"fl7141",6,5,"Not Haspel-ok"
"fl7142",1,4,"Not Haspel-ok"
"fl7143",0,5,"Not Haspel-ok"
"fl7144",20,6,"Not Haspel-ok"
"fl7145",5,5,"Not Haspel-ok"
"fl7146",4,6,"Not Haspel-ok"
"fl7148",0,3,"Not Haspel-ok"
"fl7149",0,4,"Not Haspel-ok"
"fl7153",7,5,"Not Haspel-ok"
"fl7155",0,4,"Not Haspel-ok"
"fl7157",14,6,"Not Haspel-ok"
"fl7158",2,5,"Not Haspel-ok"
"fl7159",5,5,"Not Haspel-ok"
"fl7161",0,5,"Not Haspel-ok"
"fl7163",15,6,"Not Haspel-ok"
"fl7166",0,4,"Not Haspel-ok"
"fl7171",8,5,"Not Haspel-ok"
"fl7172",0,3,"Not Haspel-ok"
"fl7175",4,5,"Not Haspel-ok"
"fl7176",0,3,"Not Haspel-ok"
"fl7177",1,4,"Not Haspel-ok"
"fl7178",17,6,"Not Haspel-ok"
"fl7180",8,5,"Not Haspel-ok"
"fl7182",2,5,"Not Haspel-ok"
"fl7183",19,6,"Not Haspel-ok"
"fl7185",3,5,"Not Haspel-ok"
"fl7186",0,4,"Not Haspel-ok"
"fl7187",4,5,"Not Haspel-ok"
"fl7190",2,5,"Not Haspel-ok"
"fl7191",20,6,"Not Haspel-ok"
"fl7192",1,5,"Not Haspel-ok"
"fl7195",3,4,"Not Haspel-ok"
"fl7196",5,3,"Not Haspel-ok"
"fl7197",3,6,"Not Haspel-ok"
"fl7198",0,4,"Not Haspel-ok"
"fl7200",2,5,"Not Haspel-ok"
"fl7201",1,5,"Not Haspel-ok"
"fl7202",2,5,"Not Haspel-ok"
"fl7203",1,5,"Not Haspel-ok"
"fl7206",21,6,"Not Haspel-ok"
"fl7207",0,3,"Not Haspel-ok"
"fl7209",3,6,"Not Haspel-ok"
"fl7210",2,5,"Not Haspel-ok"
"fl7211",3,6,"Not Haspel-ok"
"fl7212",3,5,"Not Haspel-ok"
"fl7213",5,5,"Not Haspel-ok"
"fl7216",4,6,"Not Haspel-ok"
"fl7218",16,6,"Not Haspel-ok"
"fl7219",0,3,"Not Haspel-ok"
"fl7220",1,5,"Not Haspel-ok"
"fl7221",0,2,"Not Haspel-ok"
"fl7224",0,4,"Not Haspel-ok"
"fl7225",1,3,"Not Haspel-ok"
"fl7226",19,6,"Not Haspel-ok"
"fl7228",8,5,"Not Haspel-ok"
"fl7230",16,6,"Not Haspel-ok"
"fl7231",1,4,"Not Haspel-ok"
"fl7232",17,6,"Not Haspel-ok"
"fl7237",0,4,"Not Haspel-ok"
"fl7240",3,5,"Not Haspel-ok"
"fl7246",4,5,"Not Haspel-ok"
"fl7248",21,6,"Not Haspel-ok"
"fl7249",3,5,"Not Haspel-ok"
"fl7254",1,4,"Not Haspel-ok"
"fl7255",9,5,"Not Haspel-ok"
"fl7256",2,6,"Not Haspel-ok"
"fl7257",3,4,"Not Haspel-ok"
"fl7260",23,6,"Not Haspel-ok"
"fl7262",2,5,"Not Haspel-ok"
"fl7263",0,3,"Not Haspel-ok"
"fl7264",2,4,"Not Haspel-ok"
"fl7265",16,6,"Not Haspel-ok"
"fl7266",16,6,"Not Haspel-ok"
"fl7268",0,4,"Not Haspel-ok"
"fl7269",0,2,"Not Haspel-ok"
"fl7270",20,6,"Not Haspel-ok"
"fl7271",2,6,"Not Haspel-ok"
"fl7272",3,4,"Not Haspel-ok"
"fl7274",1,5,"Not Haspel-ok"
"fl7275",0,1,"Not Haspel-ok"
"fl7277",2,4,"Not Haspel-ok"
"fl7279",0,3,"Not Haspel-ok"
"fl7280",1,3,"Not Haspel-ok"
"fl7281",5,5,"Not Haspel-ok"
"fl7282",10,5,"Not Haspel-ok"
"fl7285",3,3,"Not Haspel-ok"
"fl7286",0,5,"Not Haspel-ok"
"fl7288",1,4,"Not Haspel-ok"
"fl7290",0,2,"Not Haspel-ok"
"fl7291",0,3,"Not Haspel-ok"
"fl7292",0,3,"Not Haspel-ok"
"fl7293",5,4,"Not Haspel-ok"
"fl7294",0,3,"Not Haspel-ok"
"fl7297",4,6,"Not Haspel-ok"
"fl7299",1,4,"Not Haspel-ok"
"fl7301",3,4,"Not Haspel-ok"
"fl7304",0,2,"Not Haspel-ok"
"fl7306",16,6,"Not Haspel-ok"
"fl7308",0,3,"Not Haspel-ok"
"fl7315",16,6,"Not Haspel-ok"
"fl7318",1,3,"Not Haspel-ok"
"fl7321",6,5,"Not Haspel-ok"
"fl7322",4,6,"Not Haspel-ok"
"fl7323",17,6,"Not Haspel-ok"
"fl7324",3,5,"Not Haspel-ok"
"fl7326",11,5,"Not Haspel-ok"
"fl7327",17,6,"Not Haspel-ok"
"fl7328",6,4,"Not Haspel-ok"
"fl7329",0,5,"Not Haspel-ok"
"fl7330",1,4,"Not Haspel-ok"
"fl7332",3,5,"Not Haspel-ok"
"fl7333",16,6,"Not Haspel-ok"
"fl7335",2,4,"Not Haspel-ok"
"fl7337",15,5,"Not Haspel-ok"
"fl7339",17,6,"Not Haspel-ok"
"fl7342",1,3,"Not Haspel-ok"
"fl7344",0,1,"Not Haspel-ok"
"fl7346",2,2,"Not Haspel-ok"
"fl7347",16,6,"Not Haspel-ok"
"fl7348",3,5,"Not Haspel-ok"
"fl7350",0,3,"Not Haspel-ok"
"fl7351",0,3,"Not Haspel-ok"
"fl7353",0,3,"Not Haspel-ok"
"fl7355",4,6,"Not Haspel-ok"
"fl7359",4,6,"Not Haspel-ok"
"fl7361",0,2,"Not Haspel-ok"
"fl7363",3,6,"Not Haspel-ok"
"fl7364",5,4,"Not Haspel-ok"
"fl7367",3,5,"Not Haspel-ok"
"fl7369",0,4,"Not Haspel-ok"
"fl7370",4,6,"Not Haspel-ok"
"fl7373",2,4,"Not Haspel-ok"
"fl7375",16,6,"Not Haspel-ok"
"fl7378",0,4,"Not Haspel-ok"
"fl7379",0,5,"Not Haspel-ok"
"fl7380",0,2,"Not Haspel-ok"
"fl7382",8,5,"Not Haspel-ok"
"fl7383",16,6,"Not Haspel-ok"
"fl7385",0,4,"Not Haspel-ok"
"fl7386",16,6,"Not Haspel-ok"
"fl7389",0,2,"Not Haspel-ok"
"fl7392",1,5,"Not Haspel-ok"
"fl7393",2,5,"Not Haspel-ok"
"fl7394",1,5,"Not Haspel-ok"
"fl7396",16,6,"Not Haspel-ok"
"fl7399",20,6,"Not Haspel-ok"
"fl7400",0,3,"Not Haspel-ok"
"fl7401",17,6,"Not Haspel-ok"
"fl7402",0,2,"Not Haspel-ok"
"fl7404",22,6,"Not Haspel-ok"
"fl7406",0,4,"Not Haspel-ok"
"fl7407",3,5,"Not Haspel-ok"
"fl7408",5,5,"Not Haspel-ok"
"fl7410",3,5,"Not Haspel-ok"
"fl7412",0,4,"Not Haspel-ok"
"fl7414",0,2,"Not Haspel-ok"
"fl7415",3,5,"Not Haspel-ok"
"fl7419",17,6,"Not Haspel-ok"
"fl7420",7,5,"Not Haspel-ok"
"fl7421",0,2,"Not Haspel-ok"
"fl7422",3,5,"Not Haspel-ok"
"fl7424",16,6,"Not Haspel-ok"
"fl7427",2,4,"Not Haspel-ok"
"fl7429",3,4,"Not Haspel-ok"
"fl7430",0,5,"Not Haspel-ok"
"fl7431",8,5,"Not Haspel-ok"
"fl7433",17,6,"Not Haspel-ok"
"fl7436",15,5,"Not Haspel-ok"
"fl7438",0,2,"Not Haspel-ok"
"fl7439",0,3,"Not Haspel-ok"
"fl7440",1,4,"Not Haspel-ok"
"fl7441",8,5,"Not Haspel-ok"
"fl7443",20,6,"Not Haspel-ok"
"fl7450",0,2,"Not Haspel-ok"
"fl7451",2,5,"Not Haspel-ok"
"fl7452",3,5,"Not Haspel-ok"
"fl7455",10,5,"Not Haspel-ok"
"fl7458",7,5,"Not Haspel-ok"
"fl7459",0,3,"Not Haspel-ok"
"fl7460",1,5,"Not Haspel-ok"
"fl7461",11,5,"Not Haspel-ok"
"fl7463",20,6,"Not Haspel-ok"
"fl7464",0,4,"Not Haspel-ok"
"fl7466",0,1,"Not Haspel-ok"
"fl7467",7,5,"Not Haspel-ok"
"fl7472",2,4,"Not Haspel-ok"
"fl7478",2,5,"Not Haspel-ok"
"fl7479",0,2,"Not Haspel-ok"
"fl7481",0,3,"Not Haspel-ok"
"fl7485",3,6,"Not Haspel-ok"
"fl7486",0,4,"Not Haspel-ok"
"fl7489",16,6,"Not Haspel-ok"
"fl7492",16,6,"Not Haspel-ok"
"fl7494",9,5,"Not Haspel-ok"
"fl7499",6,5,"Not Haspel-ok"
"fl7500",0,3,"Not Haspel-ok"
"fl7502",5,5,"Not Haspel-ok"
"fl7506",4,5,"Not Haspel-ok"
"fl7507",6,5,"Not Haspel-ok"
"fl7509",0,5,"Not Haspel-ok"
"fl7510",22,6,"Not Haspel-ok"
"fl7511",0,3,"Not Haspel-ok"
"fl7512",0,4,"Not Haspel-ok"
"fl7514",4,5,"Not Haspel-ok"
"fl7517",19,6,"Not Haspel-ok"
"fl7518",0,4,"Not Haspel-ok"
"fl7520",17,6,"Not Haspel-ok"
"fl7521",0,3,"Not Haspel-ok"
"fl7522",0,4,"Not Haspel-ok"
"fl7524",0,2,"Not Haspel-ok"
"fl7527",0,2,"Not Haspel-ok"
"fl7529",0,4,"Not Haspel-ok"
"fl7535",0,2,"Not Haspel-ok"
"fl7536",0,1,"Not Haspel-ok"
"fl7540",0,3,"Not Haspel-ok"
"fl7541",0,2,"Not Haspel-ok"
"fl7542",2,5,"Not Haspel-ok"
"fl7544",0,2,"Not Haspel-ok"
"fl7546",3,5,"Not Haspel-ok"
"fl7547",0,1,"Not Haspel-ok"
"fl7549",16,6,"Not Haspel-ok"
"fl7551",4,5,"Not Haspel-ok"
"fl7552",0,4,"Not Haspel-ok"
"fl7555",0,3,"Not Haspel-ok"
"fl7557",0,5,"Not Haspel-ok"
"fl7562",6,4,"Not Haspel-ok"
"fl7564",7,5,"Not Haspel-ok"
"fl7566",1,4,"Not Haspel-ok"
"fl7568",0,4,"Not Haspel-ok"
"fl7569",0,2,"Not Haspel-ok"
"fl7570",8,5,"Not Haspel-ok"
"fl7571",3,6,"Not Haspel-ok"
"fl7572",14,5,"Not Haspel-ok"
"fl7574",5,5,"Not Haspel-ok"
"fl7575",2,4,"Not Haspel-ok"
"fl7576",0,5,"Not Haspel-ok"
"fl7581",1,3,"Not Haspel-ok"
"fl7582",4,6,"Not Haspel-ok"
"fl7583",1,5,"Not Haspel-ok"
"fl7585",6,4,"Not Haspel-ok"
"fl7586",17,6,"Not Haspel-ok"
"fl7589",0,4,"Not Haspel-ok"
"fl7590",3,5,"Not Haspel-ok"
"fl7591",13,5,"Not Haspel-ok"
"fl7594",17,6,"Not Haspel-ok"
"fl7597",0,3,"Not Haspel-ok"
"fl7598",17,6,"Not Haspel-ok"
"fl7601",3,4,"Not Haspel-ok"
"fl7602",17,6,"Not Haspel-ok"
"fl7603",0,3,"Not Haspel-ok"
"fl7604",0,3,"Not Haspel-ok"
"fl7605",1,5,"Not Haspel-ok"
"fl7606",0,2,"Not Haspel-ok"
"fl7607",4,5,"Not Haspel-ok"
"fl7608",11,5,"Not Haspel-ok"
"fl7610",6,5,"Not Haspel-ok"
"fl7611",0,4,"Not Haspel-ok"
"fl7614",7,5,"Not Haspel-ok"
"fl7615",1,4,"Not Haspel-ok"
"fl7616",2,4,"Not Haspel-ok"
"fl7618",6,5,"Not Haspel-ok"
"fl7619",1,4,"Not Haspel-ok"
"fl7622",23,6,"Not Haspel-ok"
"fl7623",5,5,"Not Haspel-ok"
"fl7624",2,5,"Not Haspel-ok"
"fl7625",1,4,"Not Haspel-ok"
"fl7626",1,4,"Not Haspel-ok"
"fl7628",17,6,"Not Haspel-ok"
"fl7629",1,3,"Not Haspel-ok"
"fl7630",17,6,"Not Haspel-ok"
"fl7631",2,3,"Not Haspel-ok"
"fl7632",4,6,"Not Haspel-ok"
"fl7633",2,5,"Not Haspel-ok"
"fl7634",3,5,"Not Haspel-ok"
"fl7636",3,4,"Not Haspel-ok"
"fl7641",2,5,"Not Haspel-ok"
"fl7642",20,6,"Not Haspel-ok"
"fl7644",4,5,"Not Haspel-ok"
"fl7645",3,5,"Not Haspel-ok"
"fl7646",4,4,"Not Haspel-ok"
"fl7649",4,5,"Not Haspel-ok"
"fl7651",4,6,"Not Haspel-ok"
"fl7653",6,5,"Not Haspel-ok"
"fl7654",17,6,"Not Haspel-ok"
"fl7655",2,4,"Not Haspel-ok"
"fl7656",0,5,"Not Haspel-ok"
"fl7659",16,6,"Not Haspel-ok"
"fl7660",3,5,"Not Haspel-ok"
"fl7661",0,2,"Not Haspel-ok"
"fl7662",16,6,"Not Haspel-ok"
"fl7663",2,5,"Not Haspel-ok"
"fl7666",0,2,"Not Haspel-ok"
"fl7667",17,6,"Not Haspel-ok"
"fl7669",0,4,"Not Haspel-ok"
"fl7670",0,3,"Not Haspel-ok"
"fl7672",17,6,"Not Haspel-ok"
"fl7674",0,3,"Not Haspel-ok"
"fl7681",0,3,"Not Haspel-ok"
"fl7682",0,3,"Not Haspel-ok"
"fl7684",16,6,"Not Haspel-ok"
"fl7685",2,5,"Not Haspel-ok"
"fl7687",3,6,"Not Haspel-ok"
"fl7688",17,6,"Not Haspel-ok"
"fl7690",3,5,"Not Haspel-ok"
"fl7691",10,5,"Not Haspel-ok"
"fl7692",10,5,"Not Haspel-ok"
"fl7693",0,5,"Not Haspel-ok"
"fl7694",0,4,"Not Haspel-ok"
"fl7695",16,6,"Not Haspel-ok"
"fl7698",0,3,"Not Haspel-ok"
"fl7705",7,5,"Not Haspel-ok"
"fl7706",4,6,"Not Haspel-ok"
"fl7707",8,5,"Not Haspel-ok"
"fl7708",13,5,"Not Haspel-ok"
"fl7710",0,3,"Not Haspel-ok"
"fl7711",3,6,"Not Haspel-ok"
"fl7712",0,3,"Not Haspel-ok"
"fl7713",3,4,"Not Haspel-ok"
"fl7717",4,5,"Not Haspel-ok"
"fl7719",0,4,"Not Haspel-ok"
"fl7721",1,3,"Not Haspel-ok"
"fl7724",0,3,"Not Haspel-ok"
"fl7725",0,3,"Not Haspel-ok"
"fl7726",1,4,"Not Haspel-ok"
"fl7730",8,5,"Not Haspel-ok"
"fl7731",0,4,"Not Haspel-ok"
"fl7733",3,6,"Not Haspel-ok"
"fl7735",0,2,"Not Haspel-ok"
"fl7738",3,6,"Not Haspel-ok"
"fl7739",0,5,"Not Haspel-ok"
"fl7741",0,3,"Not Haspel-ok"
"fl7742",16,6,"Not Haspel-ok"
"fl7745",10,5,"Not Haspel-ok"
"fl7746",7,5,"Not Haspel-ok"
"fl7747",19,6,"Not Haspel-ok"
"fl7749",0,2,"Not Haspel-ok"
"fl7751",2,4,"Not Haspel-ok"
"fl7757",2,4,"Not Haspel-ok"
"fl7758",3,4,"Not Haspel-ok"
"fl7759",2,5,"Not Haspel-ok"
"fl7760",3,4,"Not Haspel-ok"
"fl7761",2,4,"Not Haspel-ok"
"fl7762",0,2,"Not Haspel-ok"
"fl7763",16,6,"Not Haspel-ok"
"fl7764",0,4,"Not Haspel-ok"
"fl7766",0,5,"Not Haspel-ok"
"fl7767",7,4,"Not Haspel-ok"
"fl7768",0,4,"Not Haspel-ok"
"fl7772",6,5,"Not Haspel-ok"
"fl7773",2,4,"Not Haspel-ok"
"fl7777",2,3,"Not Haspel-ok"
"fl7779",16,6,"Not Haspel-ok"
"fl7780",0,4,"Not Haspel-ok"
"fl7781",3,6,"Not Haspel-ok"
"fl7786",5,4,"Not Haspel-ok"
"fl7794",16,6,"Not Haspel-ok"
"fl7796",0,4,"Not Haspel-ok"
"fl7799",0,1,"Not Haspel-ok"
"fl7800",19,6,"Not Haspel-ok"
"fl7807",4,6,"Not Haspel-ok"
"fl7808",1,4,"Not Haspel-ok"
"fl7809",3,5,"Not Haspel-ok"
"fl7810",4,6,"Not Haspel-ok"
"fl7812",23,6,"Not Haspel-ok"
"fl7813",0,5,"Not Haspel-ok"
"fl7814",17,6,"Not Haspel-ok"
"fl7815",0,4,"Not Haspel-ok"
"fl7819",10,5,"Not Haspel-ok"
